CVEGEO,Nomestado,Nommunicipio,Idcultivo,Nomcultivo,Idciclo,Nomcicloproductivo,Volumenproduccion,Valorproduccion
20273,Oaxaca,San Miguel Peras,6530000,Durazno,3,Perennes,88.78,834590.59
20273,Oaxaca,San Miguel Peras,6530000,Durazno,3,Perennes,112.7,1054000.83
20273,Oaxaca,San Miguel Peras,7580000,Manzana,3,Perennes,68.0,706620.64
20284,Oaxaca,San Miguel Tilquiápam,7490000,Maíz grano,1,Otoño-Invierno,18.1,77540.22
20284,Oaxaca,San Miguel Tilquiápam,6840000,Frijol,2,Primavera-Verano,0.43,6387.78
20284,Oaxaca,San Miguel Tilquiápam,7490000,Maíz grano,2,Primavera-Verano,21.0,85854.72
20284,Oaxaca,San Miguel Tilquiápam,6840000,Frijol,2,Primavera-Verano,0.4,5818.4
20284,Oaxaca,San Miguel Tilquiápam,7490000,Maíz grano,2,Primavera-Verano,378.18,1630379.36
20284,Oaxaca,San Miguel Tilquiápam,5050000,Agave,3,Perennes,142.3,402329.06
20292,Oaxaca,San Pablo Cuatro Venados,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,163.18,1529030.87
20292,Oaxaca,San Pablo Cuatro Venados,8970000,Tomate rojo (jitomate),2,Primavera-Verano,314.82,2979809.08
20292,Oaxaca,San Pablo Cuatro Venados,6840000,Frijol,2,Primavera-Verano,1.42,20597.1
20292,Oaxaca,San Pablo Cuatro Venados,7490000,Maíz grano,2,Primavera-Verano,481.28,2026376.5
20293,Oaxaca,San Pablo Etla,6840000,Frijol,1,Otoño-Invierno,1.17,17645.19
20293,Oaxaca,San Pablo Etla,7490000,Maíz grano,1,Otoño-Invierno,7.65,35441.0
20293,Oaxaca,San Pablo Etla,7490000,Maíz grano,2,Primavera-Verano,15.25,60142.95
20293,Oaxaca,San Pablo Etla,8970000,Tomate rojo (jitomate),2,Primavera-Verano,334.49,3098621.7
20293,Oaxaca,San Pablo Etla,6840000,Frijol,2,Primavera-Verano,1.62,23700.6
20293,Oaxaca,San Pablo Etla,7490000,Maíz grano,2,Primavera-Verano,388.0,1621840.0
20293,Oaxaca,San Pablo Etla,5060000,Aguacate,3,Perennes,60.9,1351470.88
20293,Oaxaca,San Pablo Etla,5170000,Alfalfa,3,Perennes,433.05,230027.5
20293,Oaxaca,San Pablo Etla,5050000,Agave,3,Perennes,0.0,0.0
20294,Oaxaca,San Pablo Huitzo,5740000,Calabacita,1,Otoño-Invierno,40.48,408374.79
20294,Oaxaca,San Pablo Huitzo,6120000,Chile verde,1,Otoño-Invierno,42.3,855647.78
20294,Oaxaca,San Pablo Huitzo,6600000,Ejote,1,Otoño-Invierno,11.96,100278.62
20294,Oaxaca,San Pablo Huitzo,6840000,Frijol,1,Otoño-Invierno,15.38,225447.58
20294,Oaxaca,San Pablo Huitzo,7490000,Maíz grano,1,Otoño-Invierno,248.5,1002545.92
20294,Oaxaca,San Pablo Huitzo,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,32.77,293219.41
20294,Oaxaca,San Pablo Huitzo,5740000,Calabacita,2,Primavera-Verano,52.22,526798.49
20294,Oaxaca,San Pablo Huitzo,6070000,Chícharo,2,Primavera-Verano,1.06,10637.3
20294,Oaxaca,San Pablo Huitzo,6600000,Ejote,2,Primavera-Verano,17.45,160726.89
20294,Oaxaca,San Pablo Huitzo,6840000,Frijol,2,Primavera-Verano,3.56,51007.25
20294,Oaxaca,San Pablo Huitzo,7470000,Maíz forrajero en verde,2,Primavera-Verano,342.0,209379.24
20294,Oaxaca,San Pablo Huitzo,7490000,Maíz grano,2,Primavera-Verano,74.14,293543.24
20294,Oaxaca,San Pablo Huitzo,8970000,Tomate rojo (jitomate),2,Primavera-Verano,63.3,613270.66
20294,Oaxaca,San Pablo Huitzo,8970000,Tomate rojo (jitomate),2,Primavera-Verano,1114.2,10830859.65
20294,Oaxaca,San Pablo Huitzo,5340000,Amaranto,2,Primavera-Verano,8.1,122377.31
20294,Oaxaca,San Pablo Huitzo,6840000,Frijol,2,Primavera-Verano,4.0,57470.0
20294,Oaxaca,San Pablo Huitzo,7100000,Haba grano,2,Primavera-Verano,1.2,9101.77
20294,Oaxaca,San Pablo Huitzo,7490000,Maíz grano,2,Primavera-Verano,515.1,2217340.67
20294,Oaxaca,San Pablo Huitzo,5060000,Aguacate,3,Perennes,101.4,2222238.8
20294,Oaxaca,San Pablo Huitzo,5170000,Alfalfa,3,Perennes,2866.71,1476900.32
20294,Oaxaca,San Pablo Huitzo,5050000,Agave,3,Perennes,0.0,0.0
20295,Oaxaca,San Pablo Huixtepec,6120000,Chile verde,1,Otoño-Invierno,125.93,2490496.2
20295,Oaxaca,San Pablo Huixtepec,6840000,Frijol,1,Otoño-Invierno,30.72,449744.49
20295,Oaxaca,San Pablo Huixtepec,7470000,Maíz forrajero en verde,1,Otoño-Invierno,1904.44,1153938.28
20295,Oaxaca,San Pablo Huixtepec,7490000,Maíz grano,1,Otoño-Invierno,304.8,1295271.98
20295,Oaxaca,San Pablo Huixtepec,8210000,Pepino,1,Otoño-Invierno,1393.88,12091184.18
20295,Oaxaca,San Pablo Huixtepec,8710000,Sandía,1,Otoño-Invierno,172.27,853652.98
20295,Oaxaca,San Pablo Huixtepec,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,38.54,345286.41
20295,Oaxaca,San Pablo Huixtepec,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,1980.48,18507684.14
20295,Oaxaca,San Pablo Huixtepec,8980000,Tomate verde,1,Otoño-Invierno,57.15,593276.44
20295,Oaxaca,San Pablo Huixtepec,6900000,Garbanzo grano,1,Otoño-Invierno,27.51,300948.95
20295,Oaxaca,San Pablo Huixtepec,6120000,Chile verde,2,Primavera-Verano,66.56,1200393.63
20295,Oaxaca,San Pablo Huixtepec,6840000,Frijol,2,Primavera-Verano,13.02,188439.5
20295,Oaxaca,San Pablo Huixtepec,7470000,Maíz forrajero en verde,2,Primavera-Verano,8910.0,4977749.7
20295,Oaxaca,San Pablo Huixtepec,7490000,Maíz grano,2,Primavera-Verano,224.28,915259.77
20295,Oaxaca,San Pablo Huixtepec,8210000,Pepino,2,Primavera-Verano,1062.7,9366372.13
20295,Oaxaca,San Pablo Huixtepec,8970000,Tomate rojo (jitomate),2,Primavera-Verano,93.0,839204.1
20295,Oaxaca,San Pablo Huixtepec,8970000,Tomate rojo (jitomate),2,Primavera-Verano,5000.4,48371819.44
20295,Oaxaca,San Pablo Huixtepec,8980000,Tomate verde,2,Primavera-Verano,110.33,1061046.92
20295,Oaxaca,San Pablo Huixtepec,9320000,Zempoalxochitl,2,Primavera-Verano,43.01,271306.65
20295,Oaxaca,San Pablo Huixtepec,6840000,Frijol,2,Primavera-Verano,44.08,643827.19
20295,Oaxaca,San Pablo Huixtepec,7490000,Maíz grano,2,Primavera-Verano,1573.0,6740147.7
20295,Oaxaca,San Pablo Huixtepec,5060000,Aguacate,3,Perennes,191.35,4291107.94
20295,Oaxaca,San Pablo Huixtepec,5170000,Alfalfa,3,Perennes,21482.5,11245444.28
20295,Oaxaca,San Pablo Huixtepec,5050000,Agave,3,Perennes,220.35,666243.65
20301,Oaxaca,San Pedro Apóstol,5740000,Calabacita,1,Otoño-Invierno,32.94,322993.5
20301,Oaxaca,San Pedro Apóstol,6190000,Cilantro,1,Otoño-Invierno,24.84,86463.07
20301,Oaxaca,San Pedro Apóstol,6840000,Frijol,1,Otoño-Invierno,4.48,65853.8
20301,Oaxaca,San Pedro Apóstol,7490000,Maíz grano,1,Otoño-Invierno,35.78,143907.88
20301,Oaxaca,San Pedro Apóstol,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,1246.74,11519291.63
20301,Oaxaca,San Pedro Apóstol,6900000,Garbanzo grano,1,Otoño-Invierno,4.87,54034.5
20301,Oaxaca,San Pedro Apóstol,5740000,Calabacita,2,Primavera-Verano,60.9,612197.25
20301,Oaxaca,San Pedro Apóstol,6840000,Frijol,2,Primavera-Verano,2.94,43796.42
20301,Oaxaca,San Pedro Apóstol,7490000,Maíz grano,2,Primavera-Verano,6.0,24318.06
20301,Oaxaca,San Pedro Apóstol,8210000,Pepino,2,Primavera-Verano,25.48,196079.56
20301,Oaxaca,San Pedro Apóstol,8970000,Tomate rojo (jitomate),2,Primavera-Verano,2402.5,22792133.1
20301,Oaxaca,San Pedro Apóstol,9320000,Zempoalxochitl,2,Primavera-Verano,7.9,56602.16
20301,Oaxaca,San Pedro Apóstol,6840000,Frijol,2,Primavera-Verano,4.24,62052.4
20301,Oaxaca,San Pedro Apóstol,7490000,Maíz grano,2,Primavera-Verano,552.84,2158641.18
20301,Oaxaca,San Pedro Apóstol,5060000,Aguacate,3,Perennes,53.63,1196021.4
20301,Oaxaca,San Pedro Apóstol,5170000,Alfalfa,3,Perennes,432.3,229840.94
20301,Oaxaca,San Pedro Apóstol,7390000,Limón,3,Perennes,27.93,246814.9
20301,Oaxaca,San Pedro Apóstol,7390000,Limón,3,Perennes,12.38,112795.17
20301,Oaxaca,San Pedro Apóstol,7920000,Nopalitos,3,Perennes,0.0,0.0
20301,Oaxaca,San Pedro Apóstol,5050000,Agave,3,Perennes,0.0,0.0
20301,Oaxaca,San Pedro Apóstol,7920000,Nopalitos,3,Perennes,17.0,135512.78
20301,Oaxaca,San Pedro Apóstol,9120000,Tuna,3,Perennes,48.65,394011.97
20310,Oaxaca,San Pedro Ixtlahuaca,5490000,Avena forrajera en verde,1,Otoño-Invierno,129.02,68828.3
20310,Oaxaca,San Pedro Ixtlahuaca,6840000,Frijol,1,Otoño-Invierno,4.6,68853.63
20310,Oaxaca,San Pedro Ixtlahuaca,7490000,Maíz grano,1,Otoño-Invierno,4.62,18712.48
20310,Oaxaca,San Pedro Ixtlahuaca,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,77.11,722284.74
20310,Oaxaca,San Pedro Ixtlahuaca,8980000,Tomate verde,1,Otoño-Invierno,2.22,23184.17
20310,Oaxaca,San Pedro Ixtlahuaca,6900000,Garbanzo grano,1,Otoño-Invierno,3.01,33693.67
20310,Oaxaca,San Pedro Ixtlahuaca,5490000,Avena forrajera en verde,2,Primavera-Verano,98.25,50484.78
20310,Oaxaca,San Pedro Ixtlahuaca,5740000,Calabacita,2,Primavera-Verano,31.8,314852.44
20310,Oaxaca,San Pedro Ixtlahuaca,6840000,Frijol,2,Primavera-Verano,2.58,36207.28
20310,Oaxaca,San Pedro Ixtlahuaca,7490000,Maíz grano,2,Primavera-Verano,13.73,55203.11
20310,Oaxaca,San Pedro Ixtlahuaca,8970000,Tomate rojo (jitomate),2,Primavera-Verano,2084.85,19544092.75
20310,Oaxaca,San Pedro Ixtlahuaca,8980000,Tomate verde,2,Primavera-Verano,18.21,182034.81
20310,Oaxaca,San Pedro Ixtlahuaca,6840000,Frijol,2,Primavera-Verano,3.04,43119.69
20310,Oaxaca,San Pedro Ixtlahuaca,7490000,Maíz grano,2,Primavera-Verano,634.4,2608830.43
20310,Oaxaca,San Pedro Ixtlahuaca,5170000,Alfalfa,3,Perennes,252.63,133136.01
20315,Oaxaca,San Pedro Mártir,5740000,Calabacita,1,Otoño-Invierno,31.94,323863.3
20315,Oaxaca,San Pedro Mártir,6600000,Ejote,1,Otoño-Invierno,30.05,257063.93
20315,Oaxaca,San Pedro Mártir,6840000,Frijol,1,Otoño-Invierno,0.66,9985.72
20315,Oaxaca,San Pedro Mártir,7490000,Maíz grano,1,Otoño-Invierno,12.84,52235.94
20315,Oaxaca,San Pedro Mártir,8210000,Pepino,1,Otoño-Invierno,40.1,310428.54
20315,Oaxaca,San Pedro Mártir,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,333.53,3153356.05
20315,Oaxaca,San Pedro Mártir,6900000,Garbanzo grano,1,Otoño-Invierno,6.53,71843.06
20315,Oaxaca,San Pedro Mártir,5740000,Calabacita,2,Primavera-Verano,7.82,77889.16
20315,Oaxaca,San Pedro Mártir,6070000,Chícharo,2,Primavera-Verano,0.86,8643.38
20315,Oaxaca,San Pedro Mártir,6600000,Ejote,2,Primavera-Verano,22.0,202314.86
20315,Oaxaca,San Pedro Mártir,8210000,Pepino,2,Primavera-Verano,11.0,84796.14
20315,Oaxaca,San Pedro Mártir,6840000,Frijol,2,Primavera-Verano,3.8,53960.0
20315,Oaxaca,San Pedro Mártir,7490000,Maíz grano,2,Primavera-Verano,450.46,1904207.04
20315,Oaxaca,San Pedro Mártir,5170000,Alfalfa,3,Perennes,299.18,156279.66
20315,Oaxaca,San Pedro Mártir,8610000,Rosa,3,Perennes,1942.0,1270126.26
20315,Oaxaca,San Pedro Mártir,7920000,Nopalitos,3,Perennes,22.43,177854.87
20315,Oaxaca,San Pedro Mártir,9120000,Tuna,3,Perennes,37.8,302228.77
20328,Oaxaca,San Pedro Taviche,7490000,Maíz grano,1,Otoño-Invierno,5.62,23464.62
20328,Oaxaca,San Pedro Taviche,6840000,Frijol,2,Primavera-Verano,1.85,27442.09
20328,Oaxaca,San Pedro Taviche,6840000,Frijol,2,Primavera-Verano,2.77,40234.25
20328,Oaxaca,San Pedro Taviche,7490000,Maíz grano,2,Primavera-Verano,377.3,1585890.0
20328,Oaxaca,San Pedro Taviche,5050000,Agave,3,Perennes,161.4,442348.98
20338,Oaxaca,Villa de Etla,5490000,Avena forrajera en verde,1,Otoño-Invierno,119.61,64668.34
20338,Oaxaca,Villa de Etla,6840000,Frijol,1,Otoño-Invierno,9.31,139018.04
20338,Oaxaca,Villa de Etla,7470000,Maíz forrajero en verde,1,Otoño-Invierno,706.5,421271.82
20338,Oaxaca,Villa de Etla,7490000,Maíz grano,1,Otoño-Invierno,53.1,227812.28
20338,Oaxaca,Villa de Etla,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,279.26,2625529.91
20338,Oaxaca,Villa de Etla,7470000,Maíz forrajero en verde,2,Primavera-Verano,400.0,229732.0
20338,Oaxaca,Villa de Etla,7490000,Maíz grano,2,Primavera-Verano,60.8,244588.06
20338,Oaxaca,Villa de Etla,8970000,Tomate rojo (jitomate),2,Primavera-Verano,561.55,5330990.69
20338,Oaxaca,Villa de Etla,9320000,Zempoalxochitl,2,Primavera-Verano,31.76,217361.63
20338,Oaxaca,Villa de Etla,5340000,Amaranto,2,Primavera-Verano,13.28,198309.18
20338,Oaxaca,Villa de Etla,6840000,Frijol,2,Primavera-Verano,5.7,84394.88
20338,Oaxaca,Villa de Etla,7490000,Maíz grano,2,Primavera-Verano,128.04,511889.84
20338,Oaxaca,Villa de Etla,5170000,Alfalfa,3,Perennes,2160.0,1113091.2
20338,Oaxaca,Villa de Etla,5050000,Agave,3,Perennes,0.0,0.0
20342,Oaxaca,San Raymundo Jalpan,7490000,Maíz grano,1,Otoño-Invierno,7.83,35168.99
20342,Oaxaca,San Raymundo Jalpan,7490000,Maíz grano,2,Primavera-Verano,8.4,33772.79
20342,Oaxaca,San Raymundo Jalpan,5690000,Cacahuate,2,Primavera-Verano,19.8,490555.69
20342,Oaxaca,San Raymundo Jalpan,6840000,Frijol,2,Primavera-Verano,0.37,5303.95
20342,Oaxaca,San Raymundo Jalpan,7490000,Maíz grano,2,Primavera-Verano,141.24,592991.9
20342,Oaxaca,San Raymundo Jalpan,5170000,Alfalfa,3,Perennes,239.6,124757.32
20342,Oaxaca,San Raymundo Jalpan,7960000,Nuez,3,Perennes,18.9,479820.54
20350,Oaxaca,San Sebastián Tutla,8970000,Tomate rojo (jitomate),2,Primavera-Verano,73.95,694831.24
20350,Oaxaca,San Sebastián Tutla,6840000,Frijol,2,Primavera-Verano,0.72,10630.8
20350,Oaxaca,San Sebastián Tutla,7490000,Maíz grano,2,Primavera-Verano,72.8,290608.14
20350,Oaxaca,San Sebastián Tutla,5170000,Alfalfa,3,Perennes,475.42,246025.1
20358,Oaxaca,Santa Ana Tlapacoyan,6840000,Frijol,1,Otoño-Invierno,41.6,611594.88
20358,Oaxaca,Santa Ana Tlapacoyan,7490000,Maíz grano,1,Otoño-Invierno,94.5,404165.16
20358,Oaxaca,Santa Ana Tlapacoyan,6840000,Frijol,2,Primavera-Verano,10.53,151523.44
20358,Oaxaca,Santa Ana Tlapacoyan,7490000,Maíz grano,2,Primavera-Verano,120.54,489177.84
20358,Oaxaca,Santa Ana Tlapacoyan,9320000,Zempoalxochitl,2,Primavera-Verano,22.56,142155.75
20358,Oaxaca,Santa Ana Tlapacoyan,6840000,Frijol,2,Primavera-Verano,39.48,573780.21
20358,Oaxaca,Santa Ana Tlapacoyan,7490000,Maíz grano,2,Primavera-Verano,1209.6,4839077.38
20358,Oaxaca,Santa Ana Tlapacoyan,5170000,Alfalfa,3,Perennes,3588.9,1873944.14
20358,Oaxaca,Santa Ana Tlapacoyan,5050000,Agave,3,Perennes,385.75,1127971.58
20360,Oaxaca,Santa Ana Zegache,6840000,Frijol,1,Otoño-Invierno,6.66,101845.25
20360,Oaxaca,Santa Ana Zegache,7490000,Maíz grano,1,Otoño-Invierno,55.44,236128.38
20360,Oaxaca,Santa Ana Zegache,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,110.22,1049086.08
20360,Oaxaca,Santa Ana Zegache,6840000,Frijol,2,Primavera-Verano,0.84,12447.47
20360,Oaxaca,Santa Ana Zegache,7490000,Maíz grano,2,Primavera-Verano,39.9,157914.23
20360,Oaxaca,Santa Ana Zegache,9320000,Zempoalxochitl,2,Primavera-Verano,11.73,77757.7
20360,Oaxaca,Santa Ana Zegache,6840000,Frijol,2,Primavera-Verano,9.62,144508.56
20360,Oaxaca,Santa Ana Zegache,7490000,Maíz grano,2,Primavera-Verano,1853.5,7962636.0
20360,Oaxaca,Santa Ana Zegache,5170000,Alfalfa,3,Perennes,3476.0,1812073.56
20368,Oaxaca,Santa Catarina Minas,5740000,Calabacita,1,Otoño-Invierno,21.98,221518.18
20368,Oaxaca,Santa Catarina Minas,6070000,Chícharo,1,Otoño-Invierno,8.25,65573.72
20368,Oaxaca,Santa Catarina Minas,6840000,Frijol,1,Otoño-Invierno,3.21,50058.31
20368,Oaxaca,Santa Catarina Minas,7490000,Maíz grano,1,Otoño-Invierno,46.05,194347.58
20368,Oaxaca,Santa Catarina Minas,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,16.26,149525.82
20368,Oaxaca,Santa Catarina Minas,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,1343.0,11878118.41
20368,Oaxaca,Santa Catarina Minas,6900000,Garbanzo grano,1,Otoño-Invierno,19.05,211524.15
20368,Oaxaca,Santa Catarina Minas,6840000,Frijol,2,Primavera-Verano,0.83,11942.16
20368,Oaxaca,Santa Catarina Minas,8970000,Tomate rojo (jitomate),2,Primavera-Verano,2096.1,19477066.01
20368,Oaxaca,Santa Catarina Minas,6840000,Frijol,2,Primavera-Verano,4.8,68208.72
20368,Oaxaca,Santa Catarina Minas,7490000,Maíz grano,2,Primavera-Verano,498.8,2005146.07
20368,Oaxaca,Santa Catarina Minas,5170000,Alfalfa,3,Perennes,1687.6,887036.31
20368,Oaxaca,Santa Catarina Minas,5050000,Agave,3,Perennes,302.6,935808.66
20369,Oaxaca,Santa Catarina Quiané,6840000,Frijol,1,Otoño-Invierno,9.02,136005.72
20369,Oaxaca,Santa Catarina Quiané,7490000,Maíz grano,1,Otoño-Invierno,64.05,259300.66
20369,Oaxaca,Santa Catarina Quiané,6840000,Frijol,2,Primavera-Verano,1.8,25166.0
20369,Oaxaca,Santa Catarina Quiané,7490000,Maíz grano,2,Primavera-Verano,40.88,161961.25
20369,Oaxaca,Santa Catarina Quiané,8970000,Tomate rojo (jitomate),2,Primavera-Verano,68.88,630588.82
20369,Oaxaca,Santa Catarina Quiané,9320000,Zempoalxochitl,2,Primavera-Verano,22.35,144335.18
20369,Oaxaca,Santa Catarina Quiané,6840000,Frijol,2,Primavera-Verano,8.52,121959.03
20369,Oaxaca,Santa Catarina Quiané,7490000,Maíz grano,2,Primavera-Verano,703.8,3087859.16
20369,Oaxaca,Santa Catarina Quiané,5170000,Alfalfa,3,Perennes,1957.99,1021013.47
20369,Oaxaca,Santa Catarina Quiané,5050000,Agave,3,Perennes,113.7,309812.03
20375,Oaxaca,Santa Cruz Amilpas,7490000,Maíz grano,2,Primavera-Verano,18.36,72650.89
20378,Oaxaca,Santa Cruz Mixtepec,6840000,Frijol,1,Otoño-Invierno,36.4,558034.93
20378,Oaxaca,Santa Cruz Mixtepec,7470000,Maíz forrajero en verde,1,Otoño-Invierno,873.84,526943.0
20378,Oaxaca,Santa Cruz Mixtepec,7490000,Maíz grano,1,Otoño-Invierno,513.0,2103171.75
20378,Oaxaca,Santa Cruz Mixtepec,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,115.39,1097735.07
20378,Oaxaca,Santa Cruz Mixtepec,8980000,Tomate verde,1,Otoño-Invierno,10.74,112609.44
20378,Oaxaca,Santa Cruz Mixtepec,6840000,Frijol,2,Primavera-Verano,17.64,257387.0
20378,Oaxaca,Santa Cruz Mixtepec,7470000,Maíz forrajero en verde,2,Primavera-Verano,541.1,301387.29
20378,Oaxaca,Santa Cruz Mixtepec,7490000,Maíz grano,2,Primavera-Verano,102.9,402347.23
20378,Oaxaca,Santa Cruz Mixtepec,8970000,Tomate rojo (jitomate),2,Primavera-Verano,25.0,242483.75
20378,Oaxaca,Santa Cruz Mixtepec,8970000,Tomate rojo (jitomate),2,Primavera-Verano,488.0,4641343.6
20378,Oaxaca,Santa Cruz Mixtepec,8980000,Tomate verde,2,Primavera-Verano,58.19,572037.38
20378,Oaxaca,Santa Cruz Mixtepec,9320000,Zempoalxochitl,2,Primavera-Verano,60.6,410964.96
20378,Oaxaca,Santa Cruz Mixtepec,6840000,Frijol,2,Primavera-Verano,50.73,744960.92
20378,Oaxaca,Santa Cruz Mixtepec,7490000,Maíz grano,2,Primavera-Verano,808.5,3076164.63
20378,Oaxaca,Santa Cruz Mixtepec,5060000,Aguacate,3,Perennes,165.58,3693112.88
20378,Oaxaca,Santa Cruz Mixtepec,5170000,Alfalfa,3,Perennes,2723.2,1372356.64
20378,Oaxaca,Santa Cruz Mixtepec,5821000,Caña de azúcar otro uso,3,Perennes,0.0,0.0
20378,Oaxaca,Santa Cruz Mixtepec,5050000,Agave,3,Perennes,155.2,420005.34
20378,Oaxaca,Santa Cruz Mixtepec,7580000,Manzana,3,Perennes,28.8,304320.1
20385,Oaxaca,Santa Cruz Xoxocotlán,5490000,Avena forrajera en verde,1,Otoño-Invierno,49.6,27226.93
20385,Oaxaca,Santa Cruz Xoxocotlán,6120000,Chile verde,1,Otoño-Invierno,8.17,160549.73
20385,Oaxaca,Santa Cruz Xoxocotlán,7470000,Maíz forrajero en verde,1,Otoño-Invierno,39.35,20485.22
20385,Oaxaca,Santa Cruz Xoxocotlán,7490000,Maíz grano,1,Otoño-Invierno,22.75,101185.4
20385,Oaxaca,Santa Cruz Xoxocotlán,8210000,Pepino,1,Otoño-Invierno,5.14,39363.51
20385,Oaxaca,Santa Cruz Xoxocotlán,8790000,Sorgo forrajero en verde,1,Otoño-Invierno,120.99,80579.34
20385,Oaxaca,Santa Cruz Xoxocotlán,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,114.28,1092466.52
20385,Oaxaca,Santa Cruz Xoxocotlán,5490000,Avena forrajera en verde,2,Primavera-Verano,16.0,8080.0
20385,Oaxaca,Santa Cruz Xoxocotlán,7470000,Maíz forrajero en verde,2,Primavera-Verano,116.1,72305.92
20385,Oaxaca,Santa Cruz Xoxocotlán,7490000,Maíz grano,2,Primavera-Verano,14.6,59212.93
20385,Oaxaca,Santa Cruz Xoxocotlán,8790000,Sorgo forrajero en verde,2,Primavera-Verano,125.93,67630.71
20385,Oaxaca,Santa Cruz Xoxocotlán,8970000,Tomate rojo (jitomate),2,Primavera-Verano,852.6,8100995.95
20385,Oaxaca,Santa Cruz Xoxocotlán,6840000,Frijol,2,Primavera-Verano,0.77,11088.0
20385,Oaxaca,Santa Cruz Xoxocotlán,7490000,Maíz grano,2,Primavera-Verano,249.48,829805.41
20385,Oaxaca,Santa Cruz Xoxocotlán,5170000,Alfalfa,3,Perennes,2157.0,1121769.42
20385,Oaxaca,Santa Cruz Xoxocotlán,5050000,Agave,3,Perennes,0.0,0.0
20387,Oaxaca,Santa Gertrudis,6840000,Frijol,1,Otoño-Invierno,20.7,313916.95
20387,Oaxaca,Santa Gertrudis,7490000,Maíz grano,1,Otoño-Invierno,218.92,937870.79
20387,Oaxaca,Santa Gertrudis,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,25.57,222714.19
20387,Oaxaca,Santa Gertrudis,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,483.85,4545417.54
20387,Oaxaca,Santa Gertrudis,6900000,Garbanzo grano,1,Otoño-Invierno,16.32,181906.64
20387,Oaxaca,Santa Gertrudis,6840000,Frijol,2,Primavera-Verano,4.8,69725.86
20387,Oaxaca,Santa Gertrudis,7490000,Maíz grano,2,Primavera-Verano,89.64,363421.18
20387,Oaxaca,Santa Gertrudis,8970000,Tomate rojo (jitomate),2,Primavera-Verano,1875.75,16984334.77
20387,Oaxaca,Santa Gertrudis,9320000,Zempoalxochitl,2,Primavera-Verano,48.84,345381.34
20387,Oaxaca,Santa Gertrudis,6840000,Frijol,2,Primavera-Verano,36.85,541745.48
20387,Oaxaca,Santa Gertrudis,7490000,Maíz grano,2,Primavera-Verano,2227.5,8980433.55
20387,Oaxaca,Santa Gertrudis,5170000,Alfalfa,3,Perennes,2761.6,1432800.93
20387,Oaxaca,Santa Gertrudis,5050000,Agave,3,Perennes,0.0,0.0
20387,Oaxaca,Santa Gertrudis,9120000,Tuna,3,Perennes,93.01,767071.14
20388,Oaxaca,Santa Inés del Monte,7490000,Maíz grano,1,Otoño-Invierno,4.45,20395.6
20388,Oaxaca,Santa Inés del Monte,5740000,Calabacita,2,Primavera-Verano,33.84,343551.12
20388,Oaxaca,Santa Inés del Monte,6840000,Frijol,2,Primavera-Verano,1.0,14171.63
20388,Oaxaca,Santa Inés del Monte,7490000,Maíz grano,2,Primavera-Verano,10.4,42586.34
20388,Oaxaca,Santa Inés del Monte,8970000,Tomate rojo (jitomate),2,Primavera-Verano,392.03,3669436.08
20388,Oaxaca,Santa Inés del Monte,8980000,Tomate verde,2,Primavera-Verano,13.0,124739.94
20388,Oaxaca,Santa Inés del Monte,5340000,Amaranto,2,Primavera-Verano,11.31,170672.54
20388,Oaxaca,Santa Inés del Monte,6840000,Frijol,2,Primavera-Verano,19.32,275748.76
20388,Oaxaca,Santa Inés del Monte,7490000,Maíz grano,2,Primavera-Verano,444.08,1814692.95
20388,Oaxaca,Santa Inés del Monte,5060000,Aguacate,3,Perennes,278.19,6189276.83
20388,Oaxaca,Santa Inés del Monte,6530000,Durazno,3,Perennes,0.0,0.0
20388,Oaxaca,Santa Inés del Monte,7580000,Manzana,3,Perennes,0.0,0.0
20388,Oaxaca,Santa Inés del Monte,6530000,Durazno,3,Perennes,53.43,487753.92
20388,Oaxaca,Santa Inés del Monte,7580000,Manzana,3,Perennes,6.8,71956.24
20389,Oaxaca,Santa Inés Yatzeche,6840000,Frijol,1,Otoño-Invierno,1.7,25359.75
20389,Oaxaca,Santa Inés Yatzeche,7490000,Maíz grano,1,Otoño-Invierno,27.76,122436.04
20389,Oaxaca,Santa Inés Yatzeche,6900000,Garbanzo grano,1,Otoño-Invierno,1.32,14535.58
20389,Oaxaca,Santa Inés Yatzeche,6840000,Frijol,2,Primavera-Verano,2.84,40333.68
20389,Oaxaca,Santa Inés Yatzeche,7490000,Maíz grano,2,Primavera-Verano,227.52,908903.72
20389,Oaxaca,Santa Inés Yatzeche,5170000,Alfalfa,3,Perennes,339.12,178238.08
20390,Oaxaca,Santa Lucía del Camino,7490000,Maíz grano,2,Primavera-Verano,14.7,61748.09
